TransactionID,AccountID,TransactionDate,Amount,TransactionType,Description
4230,4167,2023-02-25,459665.41,Debit,Facilis necessitatibus quis suscipit ratione soluta.
4231,4530,2023-11-13,225296.78,Debit,Porro aperiam nemo numquam voluptatum laudantium sed.
4232,4818,2011-01-11,286894.01,Debit,Doloribus sed non nobis enim vel.
4233,3662,2002-08-16,383915.43,Credit,Nemo incidunt officiis reprehenderit omnis nihil.
4234,1375,2024-01-14,387458.61,Debit,Sint eius omnis nostrum inventore voluptatum.
4235,3673,2019-02-23,42294.55,Debit,Saepe illum quos maiores possimus fugiat.
4236,158,2017-05-16,166543.2,Debit,Reprehenderit unde assumenda nostrum ad dolorum.
4237,784,2021-02-26,493965.51,Credit,Similique architecto accusantium molestias.
4238,663,2003-02-25,33032.61,Debit,Eligendi commodi quas aliquam corporis.
4239,241,2023-06-20,400219.69,Debit,Minus magni facilis eveniet.
4240,4942,2022-05-04,293265.36,Credit,Voluptatibus natus mollitia ut quia.
4241,1396,2002-03-11,490889.57,Credit,Neque in autem animi voluptas libero quidem.
4242,2002,2012-08-08,426184.83,Credit,Laborum assumenda adipisci tenetur porro.
4243,228,2002-12-14,259389.65,Debit,Repellendus pariatur praesentium magni facilis vero.
4244,3627,2020-06-18,352906.2,Credit,Sequi explicabo libero repellat rerum labore atque.
4245,2903,2014-07-04,136548.36,Credit,Tempora et iste.
4246,4924,2017-05-12,191709.5,Debit,Sed ea tenetur quae aliquam impedit.
4247,586,2017-04-07,432785.45,Debit,Temporibus dolores veritatis ipsum unde vel.
4248,248,2008-08-04,434023.0,Debit,Error ducimus officiis eum sunt quo aut.
4249,1624,2001-12-22,63651.13,Credit,Officiis earum porro porro.
4250,113,2000-09-21,329646.47,Debit,Est quis ab sed illo laudantium accusantium ratione.
4251,3719,2016-04-27,312190.71,Credit,Esse tenetur tempora ut.
4252,1319,2014-01-25,395707.02,Debit,Asperiores soluta culpa ex sequi.
4253,2002,2020-01-07,358447.49,Debit,Vitae eius numquam asperiores.
4254,4251,2024-06-20,61785.91,Debit,Cupiditate adipisci ab facere ex rerum sint.
4255,3349,2019-11-23,235973.63,Credit,Fuga repellat pariatur veritatis eaque deleniti accusamus.
4256,2769,2004-02-20,147266.84,Debit,Recusandae pariatur itaque.
4257,1154,2019-08-14,80973.08,Debit,Quae nam nobis dolor.
4258,2753,2015-06-17,397218.71,Debit,Hic numquam voluptates rerum dignissimos neque nisi.
4259,2173,2005-12-23,88527.55,Credit,Ratione corrupti sed soluta quasi.
4260,4324,2008-04-28,219435.84,Debit,Neque omnis animi quae.
4261,982,2025-09-01,440587.77,Credit,Fugit explicabo quaerat.
4262,4656,2020-01-22,396774.76,Credit,Deleniti assumenda illum impedit tempora maiores aperiam neque.
4263,114,2025-09-07,67717.49,Debit,Placeat incidunt aspernatur aut possimus.
4264,1271,2018-05-09,34784.21,Credit,Architecto culpa ipsa qui rem.
4265,1030,2005-07-28,7695.84,Credit,Voluptatibus eligendi quis minus enim sit.
4266,4785,2007-07-02,407285.71,Credit,Minus accusantium quos enim neque.
4267,955,2022-04-21,434686.47,Debit,Harum cumque deleniti voluptatum dignissimos ab corrupti.
4268,2130,2001-07-12,102776.26,Credit,Voluptas eos atque facere non distinctio.
4269,1439,2007-05-26,91895.14,Credit,Et aliquam quibusdam dolor at temporibus adipisci fuga.
4270,4145,2024-06-12,304464.58,Credit,Mollitia hic quasi facere.
4271,76,2013-12-15,166614.51,Debit,Debitis unde veniam quod quam minima.
4272,1122,2020-12-28,23989.57,Credit,Non eos qui quas repellat ullam iure.
4273,2928,2010-03-18,384483.66,Credit,Delectus eum officiis cumque ullam dolore.
4274,1677,2005-01-13,30118.44,Credit,Itaque laboriosam sit corrupti error.
4275,279,2000-10-28,402963.32,Credit,Ea earum rem.
4276,4720,2013-09-23,361007.56,Credit,Harum delectus necessitatibus quisquam officiis corporis impedit.
4277,2879,2015-07-05,441212.88,Credit,Quos exercitationem corrupti ea ducimus blanditiis maiores voluptatem.
4278,3312,2000-07-19,14121.02,Credit,A expedita dignissimos.
4279,2042,2019-11-13,424570.24,Debit,Dicta quod perspiciatis.
4280,2390,2006-05-23,418351.77,Debit,Dignissimos fugit explicabo repellendus saepe nulla voluptatum.
4281,2106,2008-12-21,461670.85,Credit,Ullam officia nihil libero amet.
4282,4328,2001-07-27,345818.08,Credit,Ad tempora quidem harum.
4283,1247,2007-06-28,132366.7,Debit,Nihil recusandae unde laboriosam molestias reiciendis fugit perferendis.
4284,3743,2006-02-18,466269.24,Credit,Cum libero quas magnam.
4285,2604,2018-11-22,444434.08,Credit,Est natus blanditiis rem expedita numquam similique.
4286,2495,2023-06-10,167856.86,Debit,Aliquam expedita aut quisquam occaecati.
4287,3107,2021-06-25,59496.13,Credit,Omnis error aut cumque praesentium.
4288,2831,2004-01-24,287546.41,Credit,Id accusantium minima minima atque dolorum.
4289,4741,2013-07-29,320599.01,Debit,Fugiat vel facere sit voluptas repudiandae voluptatibus.
4290,139,2012-04-02,66789.34,Credit,At quidem ea itaque quidem officiis.
4291,2600,2021-09-20,159091.69,Debit,Aliquid in accusantium veritatis necessitatibus eveniet tenetur.
4292,944,2024-12-11,204269.11,Credit,Occaecati doloremque excepturi animi animi nihil accusantium.
4293,3199,2007-02-22,151045.61,Debit,Debitis aspernatur ab eveniet voluptatum.
4294,2874,2007-02-22,61417.44,Credit,Hic culpa cupiditate quaerat eius error eum.
4295,1970,2000-01-14,199692.26,Credit,Maiores molestias est optio qui.
4296,1589,2023-12-19,393376.2,Debit,Odit hic necessitatibus eveniet corrupti facere nam.
4297,1897,2014-01-16,413572.66,Debit,Eos nulla perspiciatis odio.
4298,4329,2009-06-08,368217.03,Credit,Velit necessitatibus hic natus esse voluptate sunt.
4299,1704,2025-11-23,136927.03,Credit,Qui omnis pariatur ad velit sunt accusantium.
4300,3938,2009-02-22,471765.03,Credit,Eius impedit error at id facere minus.
4301,3561,2008-12-28,413991.22,Debit,Ea accusantium mollitia dolores.
4302,3261,2021-05-28,161003.03,Credit,Eveniet nisi unde eos.
4303,1572,2021-09-18,164366.47,Credit,Quasi recusandae qui.
4304,128,2001-12-26,331407.54,Credit,Dolor a facere harum eaque animi.
4305,1468,2018-01-13,385959.64,Credit,Ipsam debitis unde perferendis.
4306,2180,2008-05-30,65119.65,Debit,Incidunt nemo delectus possimus sit error.
4307,3755,2003-09-05,478211.15,Debit,Quae assumenda nulla qui reprehenderit tempore porro.
4308,951,2007-06-24,307468.7,Credit,Vitae hic molestiae beatae ullam sunt.
4309,4610,2021-08-12,185259.61,Credit,Voluptatum exercitationem veritatis ut facilis accusantium quisquam.
4310,2669,2005-11-21,65897.15,Debit,Vel fuga veniam rerum error alias.
4311,754,2025-08-26,105237.3,Debit,Perferendis laborum dolorem animi magni veritatis soluta.
4312,4918,2003-07-23,132483.69,Credit,Eligendi neque asperiores.
4313,1628,2025-02-15,248199.44,Credit,Voluptas libero possimus.
4314,4598,2003-01-05,362309.65,Credit,Odit eos ipsa et consequuntur.
4315,754,2018-09-20,270724.21,Debit,Vel eos consequatur minus libero.
4316,1700,2014-08-18,470014.08,Credit,Vel magni reiciendis repellendus.
4317,1072,2015-03-17,391277.19,Credit,Ut fuga doloribus laudantium architecto enim.
4318,4612,2012-03-26,380664.61,Debit,Ad asperiores ea.
4319,2125,2013-03-22,215588.16,Credit,Unde repellendus dolor dicta.
4320,613,2025-11-17,487261.12,Debit,Dignissimos eum sapiente eveniet voluptates commodi.
4321,242,2014-03-26,338298.13,Debit,Blanditiis enim vitae saepe alias blanditiis delectus.
4322,3748,2013-05-28,390080.45,Debit,Rem officia impedit nostrum et.
4323,3957,2016-01-29,146637.58,Credit,Temporibus totam itaque tempore vel dolor molestiae magni.
4324,3349,2017-05-30,477950.1,Debit,Assumenda vel tempora cumque.
4325,1629,2009-03-04,472470.81,Debit,Facere dignissimos commodi nostrum.
4326,3132,2016-11-27,96755.69,Credit,Atque asperiores iste laborum omnis.
4327,3678,2010-04-04,170042.67,Credit,Qui nisi fugiat et.
4328,670,2023-11-06,291908.23,Debit,Sunt at officia officia voluptas eos laboriosam.
4329,2135,2018-12-01,37556.07,Credit,Minima nisi itaque nostrum ipsam culpa omnis.
4330,4425,2015-10-05,240023.33,Debit,Explicabo modi fuga nesciunt expedita maiores ipsam.
4331,152,2012-02-10,37123.81,Debit,Sunt laborum facilis voluptates aliquid maiores suscipit.
4332,4256,2008-04-03,99565.07,Debit,Tempora aliquam culpa autem fugit tenetur laudantium.
4333,4666,2011-04-16,32357.28,Debit,Commodi in quia nobis possimus esse voluptate.
4334,1976,2004-07-11,79805.38,Debit,Illo vitae sequi eligendi sed.
4335,2972,2007-12-19,232422.26,Debit,Quibusdam hic voluptates dolore assumenda commodi ex eum.
4336,1470,2011-03-17,205541.79,Credit,Modi commodi recusandae dicta perferendis eius quam sequi.
4337,3241,2022-02-21,16873.79,Credit,Omnis facere sint velit earum itaque.
4338,2035,2001-12-14,331870.92,Debit,Recusandae autem deleniti nesciunt.
4339,3741,2021-11-06,377838.14,Debit,Repellendus vel dicta harum voluptatem.
4340,2683,2018-08-25,495001.61,Credit,Magnam maxime iure.
4341,2145,2024-09-29,376087.48,Credit,Distinctio velit veritatis.
4342,29,2004-04-13,99655.67,Debit,Et voluptate blanditiis.
4343,822,2009-09-10,95070.47,Credit,Id eligendi provident minus totam.
4344,4610,2003-11-25,393584.93,Credit,Adipisci commodi enim deleniti saepe amet.
4345,4926,2015-11-02,372650.67,Debit,Quasi doloribus necessitatibus.
4346,3164,2014-10-26,275195.79,Debit,Vero sed fugit expedita.
4347,554,2013-10-07,153008.73,Debit,Placeat quia amet laboriosam assumenda voluptatibus.
4348,1,2005-04-29,497013.6,Debit,Adipisci quaerat aperiam hic illum omnis.
4349,847,2009-03-19,206608.98,Credit,Neque totam soluta amet ut dicta.
4350,4097,2002-12-12,356437.36,Debit,Dolores occaecati nesciunt.
4351,767,2005-07-20,435106.63,Debit,Harum qui sunt fugiat dolores.
4352,4187,2021-10-01,255724.68,Debit,In molestias eaque quasi sit iste.
4353,1115,2016-04-11,68512.63,Debit,Magni doloribus harum qui amet nobis.
4354,637,2005-06-29,314957.45,Debit,Libero ipsa amet quasi quaerat optio.
4355,849,2003-08-27,297939.94,Credit,Dolorum odit cum quae.
4356,3965,2008-06-03,355762.06,Debit,Laudantium sequi ducimus quod odio asperiores repudiandae.
4357,1058,2010-08-12,427986.67,Credit,A voluptate sit aspernatur velit odit quaerat.
4358,4997,2010-02-26,267855.09,Debit,Ipsa ducimus voluptates nihil tenetur vitae nobis.
4359,4576,2008-05-18,386111.52,Debit,Autem expedita eos laboriosam fugiat inventore.
4360,383,2003-10-23,26902.63,Credit,Molestiae esse ducimus assumenda aliquid iusto minima ipsa.
4361,4337,2009-11-16,247582.33,Credit,Numquam voluptates tenetur exercitationem animi sint laudantium.
4362,3581,2010-01-13,123312.55,Credit,Provident aliquid praesentium eveniet repellendus iure eius eos.
4363,788,2006-04-13,329143.63,Credit,Sint numquam harum ab ut fugit architecto.
4364,4776,2012-12-08,460807.76,Debit,Officiis sapiente labore impedit aliquid architecto suscipit.
4365,940,2013-10-29,345552.45,Debit,Quam tenetur doloremque incidunt saepe.
4366,4077,2016-08-24,132975.16,Debit,Repudiandae accusantium sequi nesciunt porro ipsum facere.
4367,3356,2023-02-22,407265.24,Credit,Corrupti culpa tenetur consectetur necessitatibus rerum.
4368,1464,2015-04-06,489620.68,Credit,Totam quibusdam ratione esse.
4369,3259,2001-10-04,369970.34,Debit,Iste eveniet repellat praesentium.
4370,4966,2022-11-15,211400.89,Debit,Qui ratione natus nobis magnam.
4371,3680,2018-05-04,247567.47,Debit,Aliquam minus aut quae temporibus fugit facere.
4372,3088,2019-05-17,440895.49,Credit,Harum ducimus animi odio repellat exercitationem quaerat.
4373,4383,2020-01-26,126412.91,Credit,Quo modi in sunt perspiciatis sint corporis earum.
4374,2403,2023-12-18,112732.19,Credit,Ipsum ullam eaque harum soluta excepturi ratione.
4375,2668,2023-07-18,306079.86,Credit,Assumenda ducimus doloremque quas reprehenderit ipsam rerum quisquam.
4376,858,2020-09-24,16475.13,Debit,Ab eligendi praesentium pariatur.
4377,702,2010-01-03,315997.5,Debit,Iste excepturi dolorum.
4378,1570,2022-02-23,194330.65,Credit,Inventore velit praesentium eos assumenda ratione.
4379,3938,2022-08-01,24097.02,Credit,Labore quae cupiditate cupiditate odit.
4380,1363,2005-05-18,475529.84,Credit,Voluptates amet mollitia ut.
4381,728,2001-04-17,494387.86,Debit,Eius sapiente praesentium est maiores.
4382,29,2015-09-26,136470.56,Debit,Quaerat quaerat ipsa harum voluptate.
4383,281,2000-09-18,27451.42,Debit,Ipsam distinctio distinctio alias atque.
4384,3533,2013-06-29,336842.01,Credit,Dolores ratione praesentium.
4385,3990,2009-08-14,268040.15,Debit,Nesciunt iure provident voluptas provident.
4386,4250,2018-01-09,7859.61,Credit,Ipsa harum et totam sint culpa quo doloribus.
4387,1383,2005-08-23,464421.21,Debit,Neque voluptatem rem voluptatum ullam recusandae.
4388,4987,2000-03-05,486149.66,Debit,Eveniet neque ex necessitatibus.
4389,2100,2002-03-01,472330.96,Debit,Eius blanditiis suscipit placeat rem eligendi.
4390,2534,2023-11-23,65260.38,Credit,Cupiditate ipsa autem inventore in sunt voluptas.
4391,4756,2019-01-16,398445.09,Debit,Consequatur hic earum occaecati nemo.
4392,3839,2001-11-01,80597.54,Credit,Consequuntur veniam incidunt et consequatur dolorum.
4393,4637,2022-03-02,380983.58,Credit,Fugit dolore illum ad suscipit quod ut perferendis.
4394,4209,2010-01-02,378133.39,Credit,Repellat ducimus laboriosam inventore nemo.
4395,2311,2009-01-24,472196.46,Credit,Earum quisquam similique atque.
4396,133,2006-04-12,222307.87,Debit,Expedita hic dolor blanditiis.
4397,1485,2021-05-31,244464.28,Credit,Nulla ducimus mollitia facilis sequi.
4398,1577,2008-05-03,408540.02,Credit,Molestias ut excepturi repudiandae nihil dolorem optio quidem.
4399,4568,2005-11-26,366847.67,Credit,Nesciunt architecto tempora accusantium mollitia.
4400,2058,2013-07-25,278105.09,Credit,Quisquam tenetur aperiam.
4401,2483,2007-02-15,320548.24,Credit,Amet sequi ab.
4402,2393,2007-09-14,217063.57,Debit,Est culpa enim cupiditate blanditiis temporibus.
4403,2573,2016-11-03,326286.01,Debit,Beatae dicta quam minus quas ullam vero.
4404,819,2005-09-03,68905.98,Debit,Nostrum veritatis repellendus voluptatem nostrum ad fugit.
4405,4281,2019-10-19,99809.34,Credit,Quis ipsum repellendus asperiores.
4406,2628,2022-03-28,225579.83,Debit,Nisi neque quam eum maiores itaque.
4407,655,2014-04-01,490005.75,Debit,Aspernatur rerum quae fuga quisquam ullam.
4408,2769,2010-09-15,399823.2,Credit,Fugiat est hic laborum sint.
4409,906,2010-01-12,399849.95,Debit,Molestiae tenetur sequi dolorum culpa.
4410,3313,2014-02-27,452235.06,Debit,Cupiditate doloremque repudiandae vero.
4411,2234,2004-01-01,335247.95,Debit,Earum laborum eveniet ullam.
4412,3542,2006-02-13,492490.33,Credit,Sit impedit a eveniet.
4413,822,2009-01-25,191581.7,Debit,Ab officia voluptatibus optio quidem eius laudantium.
4414,1352,2011-04-30,300679.23,Debit,Impedit molestias commodi modi.
4415,4740,2007-02-26,79816.76,Debit,Sit quae illum nihil.
4416,265,2017-04-28,138625.69,Credit,A ipsum quod quasi temporibus.
4417,4550,2001-11-07,279619.2,Debit,Ea sapiente neque.
4418,4608,2013-09-27,224119.58,Debit,Optio voluptas perferendis.
4419,3408,2015-12-04,134646.64,Debit,Quis iusto ex qui.
4420,1296,2023-07-31,472546.71,Debit,Labore at nostrum dignissimos.
4421,4219,2021-01-23,130754.87,Debit,Placeat voluptate in placeat facilis.
4422,1230,2022-04-09,337537.48,Credit,Deserunt nostrum voluptatum hic enim ratione.
4423,4017,2011-10-03,386675.96,Credit,Eius harum sint perferendis vitae odit impedit nobis.
4424,479,2001-07-11,395414.05,Debit,Odit magnam voluptatem animi corrupti nesciunt.
4425,3635,2006-10-12,100219.58,Credit,Praesentium quam nobis molestias dolor laborum.
4426,1127,2021-08-28,39902.33,Debit,Commodi neque quam animi fuga voluptatibus.
4427,2586,2017-05-10,240008.49,Credit,Dolore iste tempora nisi veniam ipsum occaecati.
4428,4819,2013-09-22,99247.63,Credit,Magni suscipit vero unde itaque veniam.
4429,3548,2022-02-19,293561.94,Credit,Ex itaque modi aliquid qui eaque.
4430,251,2021-12-15,226056.03,Debit,Quia aliquid dolorum beatae.
4431,586,2018-01-19,219771.28,Debit,Ipsum repudiandae sit occaecati quibusdam cumque ratione.
4432,3931,2013-02-12,292451.54,Debit,Quod beatae officia.
4433,3816,2003-12-28,136964.52,Credit,Molestiae nesciunt assumenda recusandae esse error.
4434,2194,2022-01-06,236114.58,Credit,Numquam voluptas vero laudantium magni aut iusto veniam.
4435,1923,2019-11-20,218504.09,Credit,Minima a non harum placeat sint rem.
4436,1478,2023-02-01,190527.31,Credit,Aliquid veritatis et autem itaque tenetur.
4437,2325,2022-04-20,139985.73,Credit,Eius corporis quae accusantium.
4438,108,2015-05-10,474142.61,Credit,Modi illum dicta earum beatae.
4439,655,2013-10-31,445146.38,Debit,Saepe at dicta ullam nulla aspernatur ipsam voluptatum.
4440,2259,2013-12-06,32828.04,Debit,Adipisci ut officiis excepturi repudiandae inventore provident.
4441,458,2005-02-14,327372.51,Credit,In perspiciatis cupiditate ipsam iste veritatis.
4442,3719,2016-06-18,377008.61,Debit,Perspiciatis corporis laudantium odio deserunt quasi esse.
4443,2537,2022-02-22,458924.0,Credit,Explicabo explicabo aspernatur cumque iusto vitae rem.
4444,4899,2002-10-27,195457.2,Debit,Libero perferendis magnam omnis sequi facilis.
4445,2027,2005-12-09,3124.39,Credit,Laborum nemo dolor natus placeat.
4446,3414,2016-04-05,188541.12,Debit,Autem enim quam.
4447,1901,2004-01-04,177626.78,Credit,Optio aliquid nesciunt odit inventore officiis tenetur.
4448,2036,2005-09-01,387874.61,Debit,Minima officia ex.
4449,2113,2014-11-22,379109.15,Debit,Similique ratione soluta officiis.
4450,366,2025-12-28,247070.15,Debit,Laborum aperiam vitae.
4451,3898,2001-02-19,69939.49,Debit,Dolor atque nulla distinctio.
4452,1801,2007-11-12,463230.23,Credit,Animi deleniti sunt officiis nulla at dolores.
4453,894,2011-01-27,130560.76,Credit,Error dolorem commodi animi quibusdam.
4454,1480,2005-08-20,123056.74,Debit,Provident voluptates eaque dolorem nesciunt quis odio.
4455,4311,2018-02-05,73449.96,Credit,Rem inventore exercitationem eos incidunt consectetur sapiente.
4456,2397,2025-03-31,397141.4,Debit,Reiciendis voluptatem minima explicabo sit delectus.
4457,1606,2022-10-16,4745.72,Credit,Explicabo porro aliquam nam dolorum molestiae harum.
4458,2439,2008-11-25,473444.45,Debit,Aspernatur assumenda aliquam aut.
4459,2272,2012-05-23,309978.67,Debit,Atque dolorum dicta ea quidem recusandae perferendis.
4460,1965,2001-11-22,380171.64,Credit,Eos cum mollitia ad tempora.
4461,3611,2001-07-02,278667.54,Credit,Fugiat nisi nisi aliquam.
4462,1602,2008-09-04,98528.2,Debit,Recusandae qui quia.
4463,44,2004-08-23,145271.37,Debit,Porro sunt qui necessitatibus provident vel.
4464,1214,2011-06-14,8524.15,Debit,Voluptatum atque repudiandae.
4465,574,2009-11-01,478154.22,Credit,Tempore necessitatibus sed sint debitis.
4466,2340,2003-04-27,168098.22,Credit,Similique minima corporis.
4467,1412,2000-11-23,477862.55,Credit,Totam error totam ipsum mollitia eaque magni earum.
4468,3083,2018-03-29,301742.68,Debit,Quisquam beatae libero omnis quisquam.
4469,2291,2016-03-19,175976.71,Debit,Cupiditate fuga quas numquam repudiandae ad.
