AccountID,CustomerID,AccountType,BranchID,Balance,OpenedDate
4501,3237,Fixed Deposit,21,770766.41,2005-12-19
4502,4449,Fixed Deposit,78,703402.48,2004-07-25
4503,2682,Savings,22,281013.04,2022-01-27
4504,3740,Savings,60,358543.97,2007-01-06
4505,4618,Fixed Deposit,11,100493.91,2023-07-15
4506,1114,Current,35,951621.21,2012-05-07
4507,2375,Current,76,600660.88,2025-01-28
4508,1248,Savings,45,884308.94,2020-04-01
4509,833,Fixed Deposit,77,264138.8,2007-06-19
4510,3010,Recurring Deposit,62,956748.0,2013-01-16
4511,2079,Fixed Deposit,55,881535.91,2017-12-29
4512,4111,Fixed Deposit,54,123984.22,2016-07-24
4513,3068,Fixed Deposit,31,477677.63,2012-10-30
4514,3175,Savings,19,135904.35,2004-06-02
4515,4269,Fixed Deposit,60,325210.09,2015-09-04
4516,2735,Current,27,128429.84,2001-03-08
4517,3028,Savings,99,187654.0,2001-03-29
4518,794,Current,78,418144.3,2016-01-24
4519,751,Current,80,967850.58,2000-05-03
4520,1095,Current,32,24732.94,2004-11-05
4521,397,Fixed Deposit,40,930156.0,2000-07-12
4522,4722,Fixed Deposit,92,897554.56,2010-04-12
4523,2471,Current,1,232395.37,2020-05-18
4524,1204,Current,25,993095.16,2006-04-17
4525,1422,Recurring Deposit,15,173035.93,2019-10-16
4526,2229,Fixed Deposit,46,864621.64,2010-02-20
4527,95,Fixed Deposit,84,622649.57,2025-10-13
4528,2128,Recurring Deposit,21,594446.58,2009-09-19
4529,3932,Fixed Deposit,43,782531.8,2024-08-02
4530,3431,Savings,45,656236.37,2011-12-19
4531,3381,Recurring Deposit,55,717683.08,2008-01-23
4532,2541,Current,11,660457.81,2013-10-03
4533,367,Fixed Deposit,24,496547.22,2008-11-28
4534,2938,Current,83,112149.55,2004-03-23
4535,3803,Savings,88,955537.78,2019-01-12
4536,4201,Recurring Deposit,62,97828.84,2001-10-05
4537,2869,Savings,92,416831.74,2015-09-15
4538,2049,Current,41,722337.28,2012-12-10
4539,3176,Current,82,935936.21,2017-11-14
4540,1262,Current,29,978675.56,2003-05-14
4541,4765,Current,58,962496.18,2004-04-08
4542,1748,Current,44,579031.32,2019-07-16
4543,1699,Current,90,464632.84,2005-04-18
4544,595,Savings,89,813722.87,2011-01-07
4545,15,Current,74,396694.57,2006-12-11
4546,4428,Savings,96,711476.56,2003-02-10
4547,2011,Savings,51,901647.11,2019-08-20
4548,55,Fixed Deposit,6,346850.4,2023-09-08
4549,3538,Current,65,799747.61,2017-02-08
4550,3167,Current,19,28237.38,2018-03-11
4551,3196,Recurring Deposit,99,215174.73,2017-02-18
4552,1371,Current,88,625692.36,2020-10-25
4553,818,Current,69,659523.68,2001-06-01
4554,3436,Fixed Deposit,79,269562.68,2018-08-14
4555,3692,Recurring Deposit,16,349748.61,2006-08-01
4556,1238,Savings,33,868101.91,2013-05-19
4557,1687,Fixed Deposit,78,564187.31,2012-05-06
4558,3356,Recurring Deposit,81,709590.9,2015-01-04
4559,2031,Savings,59,9220.11,2021-10-27
4560,3971,Recurring Deposit,19,951978.06,2014-11-19
4561,4924,Current,60,300487.77,2002-03-08
4562,4637,Fixed Deposit,92,420569.18,2004-07-04
4563,311,Recurring Deposit,64,303996.08,2008-02-03
4564,565,Fixed Deposit,57,311348.53,2009-10-07
4565,102,Recurring Deposit,60,603032.6,2000-05-03
4566,3125,Savings,92,540166.01,2012-06-19
4567,2278,Savings,39,558934.57,2021-04-20
4568,2150,Current,3,748165.59,2025-04-23
4569,1760,Savings,65,936051.24,2014-11-19
4570,3625,Recurring Deposit,92,246347.2,2008-05-31
4571,2662,Recurring Deposit,80,167133.9,2016-08-17
4572,3987,Fixed Deposit,11,841939.72,2002-04-12
4573,4794,Fixed Deposit,67,567402.53,2003-12-12
4574,3529,Fixed Deposit,77,41143.63,2024-12-02
4575,2294,Recurring Deposit,76,805405.05,2000-10-23
4576,2740,Fixed Deposit,44,210695.89,2000-02-12
4577,2912,Current,11,431822.18,2021-04-28
4578,611,Current,4,786749.0,2005-07-15
4579,4290,Recurring Deposit,78,14251.9,2004-05-12
4580,2136,Fixed Deposit,78,51518.36,2020-10-27
4581,4301,Savings,63,87471.89,2007-09-03
4582,2144,Recurring Deposit,94,76980.92,2013-11-20
4583,4714,Recurring Deposit,22,824641.41,2025-03-25
4584,335,Current,47,978161.36,2002-03-23
4585,4507,Fixed Deposit,9,783326.59,2016-11-01
4586,4408,Fixed Deposit,71,456786.57,2002-01-26
4587,4935,Recurring Deposit,34,371425.56,2025-09-29
4588,1806,Fixed Deposit,46,544685.05,2006-10-08
4589,2768,Fixed Deposit,80,4594.41,2012-03-01
4590,2779,Recurring Deposit,49,642180.9,2015-12-23
4591,2282,Recurring Deposit,100,456662.03,2021-06-03
4592,1444,Fixed Deposit,91,990095.31,2002-09-16
4593,624,Savings,99,663489.64,2017-11-28
4594,3051,Recurring Deposit,45,784569.11,2025-06-19
4595,2067,Current,93,536273.98,2002-02-17
4596,1000,Fixed Deposit,55,22092.8,2016-07-15
4597,4962,Recurring Deposit,68,557083.33,2023-01-05
4598,1896,Current,15,538141.2,2009-02-10
4599,4770,Fixed Deposit,12,142618.38,2005-10-19
4600,1653,Recurring Deposit,4,23484.93,2020-03-10
4601,1238,Fixed Deposit,49,641513.32,2020-01-20
4602,4847,Current,3,240817.98,2012-03-29
4603,1892,Savings,78,959998.34,2018-02-04
4604,600,Fixed Deposit,76,999176.32,2025-06-08
4605,2500,Recurring Deposit,53,751324.44,2004-12-08
4606,3190,Fixed Deposit,9,631040.74,2004-10-07
4607,753,Current,51,102466.47,2020-11-22
4608,3806,Recurring Deposit,8,72649.74,2022-07-22
4609,4545,Fixed Deposit,100,15022.18,2006-02-10
4610,418,Savings,36,614774.33,2003-04-17
4611,4069,Savings,58,573694.16,2012-03-05
4612,837,Fixed Deposit,80,910373.95,2022-12-10
4613,316,Savings,27,981885.47,2019-02-07
4614,3875,Current,71,637208.61,2015-05-09
4615,2608,Recurring Deposit,8,344478.13,2024-04-26
4616,2346,Current,31,684942.59,2023-02-04
4617,541,Savings,66,712828.2,2024-12-25
4618,2149,Savings,7,785647.56,2005-09-18
4619,2964,Recurring Deposit,21,223453.73,2021-04-02
4620,4235,Recurring Deposit,99,753331.42,2009-08-22
4621,676,Current,49,506159.29,2024-06-28
4622,2580,Savings,74,425765.22,2014-04-29
4623,906,Current,80,924113.95,2002-09-18
4624,3402,Current,20,342162.64,2014-10-28
4625,2890,Recurring Deposit,58,928474.49,2011-09-02
4626,1282,Savings,56,115365.94,2021-11-26
4627,4472,Fixed Deposit,29,883952.75,2022-02-24
4628,770,Fixed Deposit,43,741215.53,2011-07-03
4629,2167,Recurring Deposit,57,799850.36,2014-09-15
4630,3955,Recurring Deposit,24,505580.61,2001-04-29
4631,4569,Current,33,881627.03,2018-01-19
4632,4241,Current,81,991239.51,2015-11-17
4633,1847,Recurring Deposit,6,328499.38,2025-06-21
4634,4676,Recurring Deposit,87,742633.48,2022-02-21
4635,4039,Recurring Deposit,4,588458.53,2025-01-21
4636,953,Recurring Deposit,7,318365.95,2006-05-29
4637,3345,Savings,25,773521.37,2004-11-26
4638,1072,Fixed Deposit,54,665441.46,2022-08-02
4639,783,Recurring Deposit,65,753185.37,2016-03-31
4640,417,Recurring Deposit,44,92304.03,2025-03-27
4641,1784,Current,42,725241.51,2013-05-25
4642,2335,Fixed Deposit,39,349361.53,2010-04-20
4643,2033,Fixed Deposit,73,297519.84,2000-02-14
4644,1646,Recurring Deposit,36,366835.74,2019-09-27
4645,3924,Savings,64,699768.7,2005-12-06
4646,3468,Savings,4,605750.04,2001-08-26
4647,3162,Current,14,212788.69,2009-12-22
4648,873,Current,36,167271.76,2020-07-08
4649,4517,Current,78,553938.98,2004-01-10
4650,782,Current,83,51179.05,2003-12-08
4651,2532,Fixed Deposit,57,651314.92,2013-01-03
4652,1752,Recurring Deposit,15,761023.67,2017-02-27
4653,354,Recurring Deposit,72,885193.24,2022-10-26
4654,1714,Current,47,347448.68,2016-04-19
4655,3329,Fixed Deposit,71,727907.48,2012-12-26
4656,982,Fixed Deposit,53,772727.57,2006-12-27
4657,1328,Current,21,287457.24,2022-03-28
4658,4486,Current,89,426022.26,2021-03-09
4659,3366,Recurring Deposit,69,79801.81,2016-08-18
4660,3265,Fixed Deposit,57,242338.09,2022-11-18
4661,4722,Current,85,448996.71,2011-09-23
4662,3584,Fixed Deposit,80,111469.39,2015-04-15
4663,1485,Fixed Deposit,92,272774.03,2016-04-08
4664,1866,Current,85,904354.1,2024-09-04
4665,4467,Fixed Deposit,38,538915.02,2005-01-11
4666,1502,Savings,60,556006.84,2013-11-16
4667,1620,Recurring Deposit,72,738547.26,2008-03-27
4668,2660,Current,41,941683.92,2006-02-06
4669,1631,Recurring Deposit,96,83487.07,2018-12-16
4670,4374,Current,19,615542.36,2006-09-15
4671,3612,Current,25,511477.2,2004-04-11
4672,4223,Current,93,946320.63,2001-05-19
4673,4915,Recurring Deposit,45,634810.33,2025-04-17
4674,138,Current,2,844743.06,2007-03-05
4675,1763,Savings,13,919562.92,2009-05-26
4676,2087,Fixed Deposit,64,544164.95,2017-08-21
4677,1651,Savings,39,165522.52,2024-07-22
4678,1708,Savings,82,730321.01,2013-05-10
4679,4981,Current,18,330009.48,2024-10-26
4680,1860,Fixed Deposit,4,816758.62,2021-01-07
4681,194,Fixed Deposit,51,507971.98,2021-10-29
4682,2818,Current,7,335458.97,2019-04-29
4683,3190,Fixed Deposit,12,903299.36,2001-12-29
4684,224,Recurring Deposit,62,475798.51,2001-01-31
4685,2878,Fixed Deposit,89,386554.32,2024-05-02
4686,504,Fixed Deposit,35,354612.04,2019-09-01
4687,3142,Current,51,995737.66,2002-03-04
4688,3118,Current,77,675314.54,2024-12-28
4689,3886,Recurring Deposit,46,524241.5,2011-11-09
4690,4697,Recurring Deposit,59,727843.83,2004-01-27
4691,1687,Recurring Deposit,30,390832.18,2012-07-02
4692,963,Fixed Deposit,95,436816.38,2013-02-25
4693,1180,Recurring Deposit,78,723694.34,2003-09-24
4694,1534,Fixed Deposit,65,779842.2,2001-03-22
4695,2901,Fixed Deposit,66,773318.56,2021-07-29
4696,4443,Recurring Deposit,58,605248.07,2001-02-14
4697,1770,Recurring Deposit,80,617345.79,2009-08-19
4698,4461,Recurring Deposit,12,770209.51,2004-02-13
4699,3610,Current,49,625926.66,2005-03-25
4700,1817,Current,77,812678.37,2005-01-06
4701,3231,Current,95,372551.51,2023-05-03
4702,3261,Recurring Deposit,32,932775.92,2016-05-28
4703,4928,Current,94,419544.05,2002-03-10
4704,3675,Recurring Deposit,62,585999.22,2012-02-10
4705,3688,Current,65,926346.75,2021-11-30
4706,1196,Recurring Deposit,22,344310.07,2013-06-22
4707,1330,Savings,71,408087.77,2003-11-09
4708,3726,Fixed Deposit,30,270092.2,2023-01-30
4709,1910,Savings,50,209240.1,2022-12-29
4710,3808,Savings,5,691963.45,2004-02-02
4711,926,Recurring Deposit,30,421688.45,2014-06-01
4712,2925,Fixed Deposit,26,577104.32,2006-11-02
4713,3065,Current,24,421787.19,2001-06-10
4714,1430,Fixed Deposit,85,181408.68,2008-03-26
4715,2750,Fixed Deposit,100,413027.97,2004-12-20
4716,3139,Fixed Deposit,78,141738.46,2021-03-26
4717,530,Fixed Deposit,59,940240.03,2018-03-12
4718,1553,Savings,20,967027.17,2015-06-26
4719,1597,Savings,57,740836.74,2000-04-11
4720,1364,Recurring Deposit,7,505968.43,2001-08-18
4721,3735,Fixed Deposit,65,285506.28,2017-06-24
4722,4500,Recurring Deposit,34,85338.36,2008-05-21
4723,4176,Current,2,775355.82,2020-02-18
4724,2384,Recurring Deposit,25,548863.24,2024-11-15
4725,1438,Recurring Deposit,26,333768.46,2005-02-11
4726,137,Recurring Deposit,23,698615.01,2011-06-10
4727,2318,Recurring Deposit,11,702414.82,2006-08-01
4728,2057,Savings,99,286224.21,2018-02-02
4729,595,Fixed Deposit,96,698970.46,2006-10-22
4730,3221,Current,33,449308.04,2023-07-28
4731,2761,Fixed Deposit,57,785825.99,2009-10-17
4732,2021,Recurring Deposit,3,75705.32,2014-09-11
4733,849,Fixed Deposit,32,369059.38,2024-04-29
4734,4084,Recurring Deposit,7,60191.85,2024-04-22
4735,2577,Savings,52,684300.88,2025-02-09
4736,108,Current,64,554539.05,2019-04-20
4737,1016,Fixed Deposit,8,367732.1,2019-08-21
4738,1972,Fixed Deposit,3,641352.57,2025-04-18
4739,4065,Savings,7,980907.8,2012-04-16
4740,2701,Current,75,796212.67,2011-08-29
4741,287,Savings,94,834373.91,2017-07-23
4742,1226,Recurring Deposit,72,671419.04,2005-09-29
4743,1558,Current,4,889652.0,2024-03-30
4744,2459,Fixed Deposit,40,245484.99,2000-09-29
4745,4622,Fixed Deposit,90,135688.28,2022-10-07
4746,3356,Recurring Deposit,53,501496.21,2009-11-24
4747,1258,Current,66,93566.07,2006-09-09
4748,3461,Current,9,622810.6,2001-10-19
4749,3474,Current,36,448060.99,2021-05-12
4750,3671,Recurring Deposit,69,580427.67,2014-06-12
4751,4319,Fixed Deposit,93,856784.0,2021-07-11
4752,2252,Current,89,891119.65,2017-09-27
4753,3928,Current,45,760002.79,2000-02-28
4754,256,Current,72,382623.37,2022-02-26
4755,4234,Recurring Deposit,15,810284.36,2019-11-12
4756,3371,Recurring Deposit,40,455278.46,2009-09-17
4757,1662,Recurring Deposit,60,648828.22,2019-01-30
4758,2466,Recurring Deposit,56,710169.36,2018-11-27
4759,1539,Savings,37,335956.78,2010-04-21
4760,823,Fixed Deposit,34,686186.4,2025-12-06
4761,3949,Recurring Deposit,80,479362.8,2002-01-03
4762,4165,Fixed Deposit,83,269705.49,2018-09-02
4763,467,Savings,64,942151.64,2013-10-10
4764,4192,Recurring Deposit,43,45341.52,2022-02-04
4765,3286,Recurring Deposit,99,535492.66,2025-11-23
4766,2989,Fixed Deposit,99,391327.74,2011-12-03
4767,2727,Savings,36,667041.98,2006-03-25
4768,2758,Fixed Deposit,77,770141.78,2015-09-10
4769,72,Savings,51,1868.51,2022-07-24
4770,2649,Savings,55,667319.9,2025-12-19
4771,2522,Current,72,2900.36,2021-06-28
4772,4966,Savings,53,239661.27,2005-06-05
4773,1478,Savings,99,332269.36,2011-02-12
4774,1974,Recurring Deposit,28,696279.67,2014-11-27
4775,3143,Fixed Deposit,81,116794.11,2006-02-26
4776,4890,Fixed Deposit,91,287017.82,2021-08-16
4777,1367,Current,32,251950.93,2001-02-17
4778,4020,Fixed Deposit,33,155913.01,2015-07-27
4779,4076,Fixed Deposit,2,530649.25,2010-08-30
4780,3780,Recurring Deposit,70,408117.65,2013-06-24
4781,2050,Fixed Deposit,54,884058.47,2000-08-29
4782,4486,Current,87,721357.2,2017-05-07
4783,978,Recurring Deposit,69,78910.48,2011-04-14
4784,991,Savings,81,253506.33,2024-07-22
4785,2158,Current,99,904006.94,2023-02-26
4786,721,Current,85,369195.36,2006-11-10
4787,4822,Fixed Deposit,35,244602.76,2017-10-13
4788,4234,Fixed Deposit,53,266067.51,2004-06-07
4789,2397,Recurring Deposit,23,311718.31,2011-02-10
4790,4907,Current,41,19624.05,2001-10-11
4791,3923,Savings,6,394409.8,2019-11-05
4792,2116,Current,32,535121.74,2007-08-04
4793,4118,Savings,53,47811.36,2006-05-10
4794,4049,Fixed Deposit,12,517750.53,2002-07-31
4795,4007,Current,37,554166.18,2015-08-19
4796,3412,Savings,83,31336.65,2021-10-22
4797,1981,Savings,76,291189.48,2020-08-11
4798,1588,Current,81,11730.37,2000-06-22
4799,3165,Current,23,480710.74,2005-04-15
4800,2538,Fixed Deposit,32,792957.98,2021-03-01
4801,609,Savings,48,99944.76,2009-10-03
4802,4385,Savings,87,218695.45,2024-06-28
4803,2526,Recurring Deposit,58,849843.3,2008-05-14
4804,1756,Recurring Deposit,48,420925.0,2004-10-07
4805,1820,Fixed Deposit,2,631656.92,2009-01-24
4806,1064,Fixed Deposit,76,645995.29,2025-12-21
4807,623,Fixed Deposit,55,30334.73,2010-01-13
4808,1274,Savings,58,508383.14,2003-08-09
4809,4556,Recurring Deposit,74,391194.07,2015-11-14
4810,2030,Current,23,801354.92,2011-03-02
4811,3783,Savings,90,71115.57,2014-01-19
4812,4979,Savings,51,125278.91,2003-04-23
4813,99,Savings,99,860358.87,2014-06-06
4814,4897,Fixed Deposit,36,579471.67,2003-06-08
4815,2482,Fixed Deposit,95,729212.66,2000-08-12
4816,3625,Recurring Deposit,76,872750.41,2015-02-25
4817,3060,Current,11,842810.33,2001-03-13
4818,3213,Current,1,168659.54,2015-12-31
4819,2671,Fixed Deposit,40,996557.76,2025-11-25
4820,3131,Fixed Deposit,71,122047.71,2008-01-21
4821,2226,Current,34,45401.07,2010-01-15
4822,3630,Current,13,513146.95,2013-05-11
4823,3005,Savings,95,202491.03,2018-09-22
4824,3970,Savings,63,169275.99,2013-10-01
4825,4458,Fixed Deposit,20,456323.48,2013-10-24
4826,3524,Savings,22,861736.96,2009-12-29
4827,3166,Fixed Deposit,1,30998.14,2022-02-24
4828,2877,Savings,94,205483.42,2016-03-08
4829,3527,Recurring Deposit,15,112189.85,2017-09-09
4830,1358,Current,71,810913.16,2025-03-17
4831,710,Current,40,978393.25,2000-05-15
4832,3365,Current,86,183997.49,2008-03-25
4833,3954,Current,1,947151.01,2005-01-11
4834,2274,Recurring Deposit,1,529906.71,2013-09-10
4835,1054,Fixed Deposit,39,972504.87,2023-09-22
4836,4671,Savings,56,273932.81,2015-04-10
4837,3484,Fixed Deposit,41,417996.93,2015-03-20
4838,2278,Current,98,883543.78,2014-10-17
4839,919,Current,76,840936.88,2015-12-03
4840,1498,Fixed Deposit,20,472408.79,2016-03-01
4841,659,Savings,20,753155.52,2002-06-29
4842,959,Savings,37,90160.99,2006-08-24
4843,578,Current,82,900419.4,2025-06-24
4844,3400,Savings,10,770959.14,2019-12-25
4845,1160,Recurring Deposit,66,319443.71,2022-01-18
4846,789,Recurring Deposit,67,637061.05,2004-02-10
4847,3361,Fixed Deposit,47,705811.6,2000-06-10
4848,3662,Recurring Deposit,37,330295.06,2024-07-26
4849,4801,Savings,83,415634.13,2005-05-06
4850,4352,Current,50,560165.76,2014-05-20
4851,3176,Recurring Deposit,10,54470.64,2007-10-20
4852,4605,Recurring Deposit,66,846088.52,2022-01-06
4853,2289,Fixed Deposit,100,703168.39,2014-04-25
4854,1393,Fixed Deposit,35,657321.59,2002-04-17
4855,3591,Current,31,959308.19,2020-07-18
4856,4636,Savings,54,323557.11,2018-11-24
4857,4380,Recurring Deposit,34,802683.0,2008-08-13
4858,2485,Savings,63,262767.28,2018-11-03
4859,570,Savings,65,222594.01,2008-09-07
4860,3029,Fixed Deposit,59,64202.01,2023-10-27
4861,942,Recurring Deposit,45,652293.46,2019-08-29
4862,2287,Recurring Deposit,52,230966.81,2017-08-18
4863,2136,Recurring Deposit,76,696669.8,2000-12-05
4864,2355,Fixed Deposit,74,251386.32,2018-01-25
4865,1293,Savings,27,826660.84,2020-01-28
4866,4732,Recurring Deposit,88,829910.57,2021-01-26
4867,4851,Savings,43,891573.09,2019-12-28
4868,683,Recurring Deposit,76,8596.61,2014-01-23
4869,2976,Recurring Deposit,52,166776.15,2019-08-12
4870,798,Current,52,990420.2,2009-09-13
4871,4299,Current,15,816418.33,2013-08-29
4872,4639,Current,77,462341.34,2020-08-18
4873,3893,Fixed Deposit,28,5314.86,2003-08-11
4874,4909,Recurring Deposit,54,304530.31,2005-03-02
4875,475,Current,24,622956.2,2006-07-04
4876,3687,Current,70,678786.96,2021-08-23
4877,2473,Fixed Deposit,1,345486.94,2000-11-11
4878,2172,Current,70,668652.2,2002-12-25
4879,1327,Recurring Deposit,66,855972.77,2006-03-28
4880,332,Recurring Deposit,7,159895.52,2001-01-11
4881,2572,Recurring Deposit,75,420622.8,2017-06-27
4882,2031,Recurring Deposit,55,893404.06,2024-01-29
4883,732,Fixed Deposit,31,204126.91,2002-07-29
4884,4943,Recurring Deposit,54,593301.44,2025-05-27
4885,4815,Fixed Deposit,16,185077.07,2018-05-18
4886,3388,Fixed Deposit,37,428701.15,2004-01-03
4887,1364,Savings,55,627689.31,2003-10-24
4888,411,Recurring Deposit,76,536123.45,2000-10-11
4889,4757,Savings,90,571576.54,2022-05-10
4890,4656,Current,91,598721.57,2022-09-11
4891,2538,Current,45,374433.0,2010-07-19
4892,4958,Savings,22,425865.14,2012-07-22
4893,1746,Savings,32,125893.53,2010-12-08
4894,2368,Fixed Deposit,96,923905.34,2021-11-11
4895,1826,Fixed Deposit,78,178328.59,2000-10-09
4896,3201,Current,32,755518.16,2017-05-13
4897,3598,Current,17,121494.31,2005-11-18
4898,3970,Current,64,853131.01,2020-04-14
4899,4538,Current,19,526886.53,2002-04-19
4900,3803,Recurring Deposit,86,755580.28,2013-06-12
4901,2162,Savings,30,408988.39,2003-06-06
4902,1524,Fixed Deposit,41,372560.81,2024-12-05
4903,1241,Savings,29,708247.37,2011-04-11
4904,4347,Current,31,827829.4,2016-12-26
4905,2248,Current,46,494163.88,2022-06-20
4906,2909,Recurring Deposit,30,567274.99,2016-09-07
4907,4836,Savings,39,784903.86,2025-06-23
4908,1563,Recurring Deposit,54,598000.65,2005-04-09
4909,2064,Fixed Deposit,52,162313.86,2023-12-31
4910,4722,Recurring Deposit,13,801788.44,2020-07-03
4911,3148,Current,58,201018.45,2018-09-03
4912,256,Fixed Deposit,8,368087.08,2014-05-06
4913,3354,Current,28,353974.18,2001-09-10
4914,4960,Savings,36,733011.43,2014-08-18
4915,3817,Fixed Deposit,47,54148.56,2010-03-03
4916,1627,Savings,14,153710.24,2013-06-25
4917,492,Fixed Deposit,4,81440.66,2001-07-12
4918,4673,Recurring Deposit,92,669077.24,2013-11-30
4919,4382,Fixed Deposit,17,31038.44,2001-08-06
4920,4509,Recurring Deposit,40,124104.51,2002-03-12
4921,590,Current,62,782018.84,2004-06-09
4922,2714,Savings,47,227365.41,2004-07-15
4923,3260,Recurring Deposit,22,887517.26,2008-11-29
4924,2755,Current,73,1482.7,2015-04-01
4925,1057,Fixed Deposit,13,345164.77,2023-08-18
4926,2071,Savings,75,266997.67,2014-05-19
4927,3576,Current,60,157336.03,2002-09-13
4928,3581,Fixed Deposit,55,821765.52,2001-08-13
4929,3802,Recurring Deposit,13,135324.46,2025-05-07
4930,1251,Savings,98,142585.32,2006-10-28
4931,1655,Fixed Deposit,56,454456.67,2014-06-11
4932,512,Current,30,678552.26,2007-07-14
4933,1483,Current,20,181083.1,2001-03-21
4934,276,Recurring Deposit,58,298993.05,2018-10-10
4935,4728,Recurring Deposit,93,900936.84,2015-01-16
4936,3234,Recurring Deposit,91,512329.26,2024-07-09
4937,1687,Recurring Deposit,74,502905.37,2010-05-27
4938,1033,Recurring Deposit,82,219127.31,2020-10-05
4939,1305,Savings,4,50649.16,2014-06-26
4940,2732,Fixed Deposit,51,673355.44,2004-04-14
4941,4049,Fixed Deposit,40,381593.05,2018-02-18
4942,1466,Current,12,882913.45,2013-06-07
4943,1383,Savings,44,936390.63,2003-11-08
4944,3758,Fixed Deposit,33,754189.35,2015-01-24
4945,3827,Fixed Deposit,46,496755.7,2006-05-06
4946,2282,Savings,25,64865.29,2006-05-02
4947,4128,Savings,2,944014.77,2009-12-17
4948,1671,Current,13,822679.57,2005-09-21
4949,891,Current,53,689704.74,2017-04-24
4950,2126,Current,22,561207.74,2025-08-14
4951,4961,Recurring Deposit,83,39702.22,2018-02-04
4952,1102,Fixed Deposit,68,706614.89,2021-01-25
